"country","date","polity2","repress","groups","exclgrps","exclpop","activity","lngdppc","lnpop","grievSentL1","activityL1","allL1","relevantL1"
"Botswana",2014-10-08,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.430314207425818,0,11.019513997458,6.09356977004514
"Botswana",2014-10-09,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.429685726955215,0,11.0356152072087,6.24997524225948
"Botswana",2014-10-10,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.44258252369509,0,11.0083469539647,6.41345895716736
"Botswana",2014-10-11,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.430729702268423,0,11.0258651947545,6.64639051484773
"Botswana",2014-10-12,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.423920732954424,0,10.9759269669002,6.1527326947041
"Botswana",2014-10-13,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.423907667751871,0,10.9533121770317,6.45519856334012
"Botswana",2014-10-14,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.464210398607178,0,10.8944032657489,6.73340189183736
"Botswana",2014-10-15,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.429057076881693,0,10.9672840786617,7.05703698169789
"Botswana",2014-10-16,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.429780091061689,0,11.0012494797494,6.88346258641309
"Botswana",2014-10-17,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.432502229797034,0,10.9653839882676,6.7719355558396
"Botswana",2014-10-18,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.452197511384468,0,10.9095641422991,6.88141130364254
"Botswana",2014-10-19,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.438453445287566,0,10.8450365906244,6.79122146272619
"Botswana",2014-10-20,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.442160597550851,0,10.9280046894812,6.76734312526539
"Botswana",2014-10-21,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.451192163864212,0,10.988305130182,7.20563517641036
"Botswana",2014-10-22,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.464380008407252,0,10.9274481315085,6.89871453432999
"Botswana",2014-10-23,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.433623753026851,0,10.9563002009573,6.86797440897029
"Botswana",2014-10-24,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.443428580998336,0,11.004796202752,7.70391020961631
"Botswana",2014-10-25,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.46435005421844,0,11.0307196914414,8.56445838388335
"Botswana",2014-10-26,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.432126768285691,0,11.1117013511193,9.22207129485188
"Botswana",2014-10-27,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.430890350340372,0,11.1335519903661,8.70979505761775
"Botswana",2014-10-28,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.427221008263412,0,11.0188586250192,7.57095858316901
"Botswana",2014-10-29,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.452582676937864,0,11.1293490421197,7.5595594960077
"Botswana",2014-10-30,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.447608471683806,0,11.0577552742824,7.39203156751459
